judul,BAB,Pasal,Content
UU_No_40_Tahun_2007_cleaned.txt,"BAB X: PEMBUBARAN, LIKUIDASI, DAN",PASAL 145,(1) Pembubaran Perseroan terjadi karena hukum apabila  jangka waktu berdirinya Perseroan yang ditetapkan dalam anggaran dasar berakhir.  (2) Dalam jangka waktu paling lambat 30 (tiga puluh) hari  setelah jangka waktu berdirinya Perseroan berakhir RUPS  menetapkan penunjukan likuidator.  (3) Direksi tidak boleh melakukan perbuatan hukum baru  atas nama Perseroan setelah jangka waktu berdirinya  Perseroan yang ditetapkan dalam anggaran dasar  berakhir.
UU_No_40_Tahun_2007_cleaned.txt,"BAB X: PEMBUBARAN, LIKUIDASI, DAN",PASAL 146,"(1) Pengadilan negeri dapat membubarkan Perseroan atas:  a. permohonan kejaksaan berdasarkan alasan Perseroan  melanggar kepentingan umum atau Perseroan  melakukan perbuatan yang melanggar peraturan  perundang-undangan;  b. permohonan pihak yang berkepentingan berdasarkan  alasan adanya cacat hukum dalam akta pendirian;  c. permohonan pemegang saham, Direksi atau Dewan  Komisaris berdasarkan alasan Perseroan tidak  mungkin untuk dilanjutkan.    (2) Dalam . . .  -  75  -  (2) Dalam penetapan pengadilan ditetapkan juga penunjukan  likuidator."
UU_No_40_Tahun_2007_cleaned.txt,"BAB X: PEMBUBARAN, LIKUIDASI, DAN",PASAL 147,"(1) Dalam jangka waktu paling lambat 30 (tiga puluh) hari  terhitung sejak tanggal pembubaran Perseroan, likuidator  wajib memberitahukan:  a. kepada semua kreditor mengenai pembubaran   Perseroan dengan cara mengumumkan pembubaran  Perseroan dalam Surat  Kabar dan Berita Negara  Republik Indonesia; dan  b.  pembubaran Perseroan kepada Menteri untuk dicatat  dalam daftar Perseroan bahwa Perseroan dalam  likuidasi.  (2) Pemberitahuan kepada kreditor dalam Surat Kabar dan  Berita Negara Republik Indonesia sebagaimana dimaksud  pada ayat (1) huruf a memuat:  a. pembubaran Perseroan dan dasar hukumnya;   b. nama dan alamat likuidator;  c. tata cara pengajuan tagihan; dan  d. jangka waktu pengajuan tagihan.  (3) Jangka waktu pengajuan tagihan sebagaimana dimaksud  pada ayat (2) huruf d adalah 60 (enam puluh) hari  terhitung sejak tanggal pengumuman sebagaimana dimaksud pada ayat (1).  (4) Pemberitahuan kepada Menteri sebagaimana dimaksud  pada ayat (1) huruf b wajib dilengkapi dengan bukti:  a. dasar hukum pembubaran  Perseroan; dan  b. pemberitahuan kepada kreditor dalam Surat Kabar  sebagaimana dimaksud pada ayat (1) huruf a."
UU_No_40_Tahun_2007_cleaned.txt,"BAB X: PEMBUBARAN, LIKUIDASI, DAN",PASAL 148,"(1) Dalam hal pemberitahuan kepada kreditor dan Menteri  sebagaimana dimaksud dalam Pasal 147 belum dilakukan, pembubaran Perseroan tidak berlaku bagi pihak ketiga.  (2) Dalam hal likuidator lalai melakukan pemberitahuan  sebagaimana  dimaksud pada ayat (1), likuidator secara  tanggung  renteng  dengan Perseroan bertanggung jawab  atas kerugian yang diderita pihak ketiga.    Pasal 149 . . .  -  76  -"
UU_No_40_Tahun_2007_cleaned.txt,"BAB X: PEMBUBARAN, LIKUIDASI, DAN",PASAL 149,"(1)  Kewajiban likuidator dalam melakukan pemberesan harta  kekayaan Perseroan dalam proses likuidasi meliputi  pelaksanaan:  a. pencatatan  dan pengumpulan  kekayaan dan utang  Perseroan;  b. pengumuman dalam Surat Kabar dan Berita Negara  Republik Indonesia mengenai rencana pembagian kekayaan hasil likuidasi;  c.  pembayaran  kepada para kreditor;  d. pembayaran sisa kekayaan hasil likuidasi kepada  pemegang  saham; dan  e. tindakan lain yang perlu dilakukan dalam  pelaksanaan pemberesan kekayaan.  (2) Dalam hal likuidator memperkirakan bahwa utang  Perseroan lebih besar daripada kekayaan Perseroan, likuidator wajib mengajukan permohonan pailit Perseroan,  kecuali peraturan perundang-undangan menentukan lain,  dan semua kreditor yang diketahui identitas dan  alamatnya, menyetujui pemberesan dilakukan di luar kepailitan.  (3)  Kreditor dapat mengajukan keberatan atas rencana  pembagian kekayaan hasil likuidasi dalam jangka waktu paling lambat 60 (enam) puluh hari terhitung sejak tanggal pengumuman sebagaimana dimaksud pada ayat  (1) huruf b.  (4) Dalam hal pengajuan keberatan sebagaimana dimaksud  pada ayat (3) ditolak oleh likuidator, kreditor dapat mengajukan gugatan ke pengadilan negeri dalam jangka  waktu paling lambat 60 (enam puluh) hari terhitung sejak  tanggal penolakan."
UU_No_40_Tahun_2007_cleaned.txt,"BAB X: PEMBUBARAN, LIKUIDASI, DAN",PASAL 150,"(1) Kreditor yang mengajukan tagihan sesuai dengan jangka  waktu  sebagaimana dimaksud dalam Pasal 147 ayat (3),  dan kemudian ditolak oleh likuidator dapat mengajukan  gugatan ke pengadilan negeri dalam jangka waktu paling lambat 60 (enam puluh) hari terhitung sejak tanggal  penolakan.    (2) Kreditor . . .  -  77  -  (2) Kreditor yang belum mengajukan tagihannya dapat  mengajukan melalui pengadilan negeri dalam jangka  waktu 2 (dua) tahun terhitung sejak pembubaran Perseroan diumumkan sebagaimana dimaksud dalam  Pasal 147 ayat (1).  (3) Tagihan yang diajukan kreditor sebagaimana dimaksud  pada ayat (2) dapat dilakukan dalam hal terdapat sisa kekayaan hasil likuidasi yang diperuntukkan bagi  pemegang saham.  (4) Dalam hal sisa kekayaan hasil likuidasi telah dibagikan  kepada pemegang saham dan terdapat tagihan kreditor sebagaimana dimaksud pada ayat (2), pengadilan negeri memerintahkan  likuidator untuk menarik kembali sisa   kekayaan hasil likuidasi yang telah dibagikan kepada  pemegang saham.  (5) Pemegang saham wajib mengembalikan sisa kekayaan  hasil likuidasi sebagaimana dimaksud pada ayat (4) secara  proporsional dengan jumlah yang diterima terhadap  jumlah tagihan."
UU_No_40_Tahun_2007_cleaned.txt,"BAB X: PEMBUBARAN, LIKUIDASI, DAN",PASAL 151,"(1) Dalam hal likuidator tidak dapat melaksanakan  kewajibannya sebagaimana dimaksud dalam Pasal 149,  atas permohonan pihak  yang berkepentingan atau atas permohonan kejaksaan, ketua pengadilan negeri dapat  mengangkat likuidator baru dan memberhentikan  likuidator lama.  (2) Pemberhentian likuidator sebagaimana dimaksud pada  ayat (1), dilakukan setelah yang bersangkutan dipanggil  untuk didengar keterangannya."
UU_No_40_Tahun_2007_cleaned.txt,"BAB X: PEMBUBARAN, LIKUIDASI, DAN",PASAL 152,"(1) Likuidator bertanggung jawab kepada RUPS atau  pengadilan yang mengangkatnya atas likuidasi Perseroan  yang dilakukan.  (2) Kurator bertanggung jawab kepada hakim pengawas atas  likuidasi Perseroan yang dilakukan.      (3) Likuidator . . .  -  78  -  (3) Likuidator wajib memberitahukan kepada Menteri dan  mengumumkan hasil akhir proses likuidasi dalam Surat   Kabar setelah RUPS memberikan pelunasan dan   pembebasan kepada likuidator atau setelah pengadilan  menerima pertanggungjawaban likuidator yang  ditunjuknya.   (4) Ketentuan sebagaimana dimaksud pada ayat (3) berlaku   juga bagi kurator yang pertanggungjawabannya telah  diterima oleh hakim pengawas.  (5) Menteri mencatat berakhirnya status badan hukum   Perseroan dan menghapus nama Perseroan dari daftar   Perseroan, setelah ketentuan sebagaimana dimaksud pada  ayat (3) dan ayat (4) dipenuhi.  (6) Ketentuan sebagaimana dimaksud pada ayat (5) berlaku   juga bagi berakhirnya status badan hukum Perseroan   karena Penggabungan, Peleburan, atau Pemisahan.  (7) Pemberitahuan dan pengumuman sebagaimana dimaksud  pada ayat (3) dan ayat (4) dilakukan dalam jangka waktu  paling lambat 30 (tiga puluh) hari terhitung sejak tanggal  pertanggungjawaban likuidator atau kurator diterima oleh  RUPS, pengadilan atau hakim pengawas.   (8) Menteri mengumumkan berakhirnya status badan hukum   Perseroan dalam Berita Negara Republik Indonesia.        BAB XI : B I A Y A"
UU_No_40_Tahun_2007_cleaned.txt,BAB XI: B I A Y A,PASAL 153,Ketentuan mengenai biaya untuk:  a. memperoleh persetujuan pemakaian nama Perseroan;  b. memperoleh keputusan pengesahan badan hukum   Perseroan;  c. memperoleh keputusan persetujuan perubahan anggaran  dasar;  d. memperoleh informasi tentang data Perseroan dalam  daftar Perseroan;   e. pengumuman yang diwajibkan dalam Undang-Undang ini   dalam Berita Negara Republik Indonesia dan Tambahan   Berita Negara Republik Indonesia; dan  f. memperoleh . . .  -  79  -  f. memperoleh salinan Keputusan Menteri mengenai  pengesahan badan hukum Perseroan atau persetujuan  perubahan anggaran dasar Perseroan   diatur dengan Peraturan Pemerintah.        BAB  XII : KETENTUAN  LAIN-LAIN
UU_No_40_Tahun_2007_cleaned.txt,BAB XII: KETENTUAN  LAIN-LAIN,PASAL 154,(1) Bagi Perseroan Terbuka berlaku ketentuan Undang- Undang ini jika tidak diatur lain dalam peraturan  perundang-undangan di bidang pasar modal.  (2) Peraturan perundang-undangan di bidang pasar modal  yang mengecualikan ketentuan Undang-Undang ini tidak  boleh bertentangan dengan asas hukum Perseroan dalam  Undang-Undang ini.
UU_No_40_Tahun_2007_cleaned.txt,BAB XII: KETENTUAN  LAIN-LAIN,PASAL 155,Ketentuan mengenai tanggung jawab Direksi dan/atau Dewan  Komisaris atas kesalahan dan kelalaiannya yang diatur dalam  Undang-Undang ini tidak mengurangi ketentuan yang diatur  dalam Undang-Undang tentang Hukum Pidana.
UU_No_40_Tahun_2007_cleaned.txt,BAB XII: KETENTUAN  LAIN-LAIN,PASAL 156,"(1) Dalam rangka pelaksanaan dan perkembangan Undang- Undang ini dibentuk tim ahli pemantauan hukum  Perseroan.  (2) Keanggotaan tim sebagaimana dimaksud pada ayat (1)  terdiri atas unsur:  a.  pemerintah;  b.  pakar/akademisi;  c.  profesi; dan  d.  dunia usaha.      (3) Tim . . .  -  80  -  (3) Tim ahli berwenang mengkaji akta pendirian dan  perubahan anggaran dasar yang diperoleh atas inisiatif  sendiri dari tim atau atas permintaan pihak yang  berkepentingan, serta memberikan pendapat atas hasil  kajian tersebut kepada Menteri.  (4) Ketentuan lebih lanjut mengenai kewenangan, susunan  organisasi dan tata kerja tim ahli  diatur dengan Peraturan  Menteri.         BAB XIII : KETENTUAN PERALIHAN"
UU_No_40_Tahun_2007_cleaned.txt,BAB XIII: KETENTUAN PERALIHAN,PASAL 157,"(1) Anggaran dasar dari Perseroan yang telah memperoleh  status badan hukum dan perubahan anggaran dasar yang telah disetujui atau dilaporkan kepada Menteri dan  didaftarkan dalam daftar perusahaan sebelum Undang- Undang ini berlaku tetap berlaku jika tidak bertentangan  dengan Undang-Undang ini.  (2) Anggaran dasar dari Perseroan yang belum memperoleh  status badan hukum atau anggaran dasar yang  perubahannya belum disetujui atau dilaporkan kepada  Menteri pada saat Undang-Undang ini mulai berlaku,  wajib disesuaikan dengan Undang-Undang ini.  (3) Perseroan yang telah memperoleh status badan hukum  berdasarkan peraturan perundang-undangan, dalam  jangka waktu 1 (satu) tahun setelah berlakunya Undang- Undang ini wajib menyesuaikan anggaran dasarnya  dengan ketentuan Undang-Undang ini.  (4) Perseroan yang tidak menyesuaikan anggaran dasarnya  dalam jangka waktu sebagaimana dimaksud pada ayat (3)  dapat dibubarkan berdasarkan putusan pengadilan negeri atas permohonan kejaksaan atau pihak yang  berkepentingan.      Pasal 158 . . .  -  81  -"
UU_No_40_Tahun_2007_cleaned.txt,BAB XIII: KETENTUAN PERALIHAN,PASAL 158,"Pada saat Undang-Undang ini mulai berlaku, Perseroan yang  tidak memenuhi  ketentuan sebagaimana dimaksud dalam  Pasal 36, dalam jangka waktu 1 (satu) tahun harus menyesuaikan dengan ketentuan Undang-Undang ini.          BAB XIV : KETENTUAN PENUTUP"
UU_No_40_Tahun_2007_cleaned.txt,BAB XIV: KETENTUAN PENUTUP,PASAL 159,Peraturan pelaksanaan dari Undang-Undang Nomor 1 Tahun 1995 tentang Perseroan Terbatas dinyatakan tetap berlaku  sepanjang tidak bertentangan atau belum diganti dengan yang  baru berdasarkan Undang-Undang ini.
UU_No_40_Tahun_2007_cleaned.txt,BAB XIV: KETENTUAN PENUTUP,PASAL 160,"Pada saat Undang-Undang  ini mulai berlaku,  Undang- Undang Nomor 1 Tahun 1995 tentang Perseroan Terbatas  (Lembaran Negara Republik Indonesia Tahun 1995 Nomor 13,  Tambahan Lembaran Negara Republik Indonesia Nomor 3587),  dicabut dan dinyatakan tidak berlaku ."
UU_No_40_Tahun_2007_cleaned.txt,BAB XIV: KETENTUAN PENUTUP,PASAL 161,Undang-Undang ini mulai berlaku pada tanggal diundangkan.          Agar . . .
UU_No_5_Tahun_1999_cleaned.txt,BAB III: PBRJANJIAN YANG DILARANG,PASAL 4,"(l) Petaku usaha dilarang membuat perjanjian dengan polaku usaha lain untuk $ecara bersama-canra rrrelakukan pengunsaan produksi dnn fltflu pemasrrfln buang dan atau jasa yflng dapnt mengakibatkan terjadinya praktek monopoli dan atau persaingan usaha tidak sehst. (2i Felaku usaha pfltut didugfl atflu dianggap sccara bcrsamn*snmn melakukan penguffiaan proeluksi dnn atau pema$arfiIl htrang dan atau j*sa, sebagaimana dimaksud ayat (l), apabila 2 tdua) atau 3 (tiga) pelaku usaha rtau kelompok pelaku usaht rnenguasai lebih dsri ?5 % (tujuh puluh lima persen) pangsa paser satu jenis barang atau jasa tertentu, Baginn Kedua Penetapan Harga Paral 5 (l) Pelaku usaha dilarang ntembuat perjanjian dengan grel*u usaha pesaingnyn untuk menetapkan harga atas suatu hnrang dan atau jusa yang hnru* dihnyar oleh konsumen atau pclanggan pada pflsar bcrrnngkutan yang sama. (2) Ketentuan ..* Frttt rlllt-N hLPUTILII1' IhIDT}NE 5IA I (2) Kctenluan schagaimanr dimaksud dalnrn ftyat tl) tid*k br'rlaku bagi: fl. $uatu perjnnjian yang dibuat dalanr $uatu usflha pe(ungaq atau b. suatu perjanjian yang didasarkan undaug-undnng ynng berlaku."
UU_No_5_Tahun_1999_cleaned.txt,BAB III: PBRJANJIAN YANG DILARANG,PASAL 6,"Pelakrr urahn tlilarnng membuat nerianiinn yflng nrcngakibntkan pembeli yang satu harus menrbayar dengnn hargu yang bertreda dari huga yang harus dibtynr oleh pembeli lain untuk trnrang *lan ntau jasa yong sflrnfl. Fssal 7 Pelaku ucahn dilarang nrembuat perjanjian dengan pelaku usaha pesaingnyn untuk menetapkan harga di bawah hargn pasflr, ynng dapat mengakibatkan terjadinya persaingan usnha tidak sehat. Pnsal I Pclaku useh$ dilarang membuat perjanjian dengan plnku usuht lain yang memuet porsyaratan bahwa penerimn bsrang dan ntau jusa tidak akan menjurrl atnu memssok kernbali barang clan atau jasa yang diterimanya, dengan hnrga yang lebih rendah daripada hlrga yang telsh diprjanjiknn schingg* dapat urengakib*then terjadiny* perr*ingan usflha tidrk sehat. BagianFItr !'4FHt c:IDU N Rf l'LJFll-lR INDr)Nl,]:rlA I Bagian Ketiga Pcnrhagian Vilayah Fasal 9 Pclaku usHtu dilarang m*rlbuat trrcriaujian tlcngan pelaku uselu pesaingnya yang bsr{ujuen untuk tnemhagi wilayah per}tflsaran ateu alokasi pasar terhadap harnng dan atau jasa schingga dapm nrengakibatkan terjadinya praktek tnonopoli dan flt&u persaingen usaha tidak sehat. Bagian Kccnrpal. Penrboikrtan Pasal ltl (l) Pelaku usaha dilarang menrtruat perjanjian, dengan pclaku usaha pesaingnyar yang dapat nrcnghalangi pelaku usaha lain untuk melakukan usahn y&ng liiltila, haik untuk tujuan pasar dalam negeri maupun pssflr luar nrg*ri. p) Pelaku usaha dilarang mcnrbuat perjanjian dengan pclaku usflha pesaingnya, untuk menolak nrcnjual $etirp harang dan ntau jasn dari pelaku usaha lain sehinggit pcrbuatafl tersebut: a. nrerugikrn atau dapflt diduga akan merugikan pelaku useha lilin; ;rtiur b. nternbntasi pcluku usaha lain dalam nrenjual atau tmcrnbcli seliap barang dalr atau jasa dari pas$r hersangkutan. Bagiannr,.. AW ['H[ (:ll ]l N RII t'LJLlt.^lK llrll'l()fi[':l/- - l(l - fiagian Kelirna Kartel Fasal I I Pelaku usah& dilarang nrenrhuat pcrjanjian. dcngan pelaku usaha pesaingnya, ysng bcrrnaksud untuk urcnrpengaruhi harga dengan mengatur produksi dnn atau pr:nlssararr suatu barang dan fltau jess, yang dapat mengakibatkan terjadinya praktek rnonopoli dan atau persaingan usnha titlak s*hnt, Bagian Ker:rrarrr Trust Ptsal I2 Felaku usahn dilarang nternbuat pcrjanjian dengan pelaku usaha lain untuk melakukan kerja sanlfi, rlengan mcmbentuk gabungan perusahaan atau perseroan yailg lclrih hcsar, dengan tetap menjega dan menrpertahankarr kclangsungan hidult masing-masing pcrusahaan atau Ferseroen ulggotanya. yang hertujuan untuk mengonlrol produkri dan atau lxnrasflran atas barartg dan atau jasa, schirrgga dapat nrengakibatkan ter.iadinya praktck rnon*poli dan atau persaingan usaha tidak sehat. Bagian ..rlF.tr,:)l[]Lp{ RF rlrJf3Llll rNDrlN[-3tA - lt Bagian Kctujuh CIligop*oni Pssal 13 (l) Pelaku u$sha dilarang membuat pcrjanjian dengan pelaku usrrhe lain ysng hcrtujunn untuk sccarfl bersama-sama meuguasai pembelian atau penerimaan pasokan agfir dapat mengendalikan hnrga atns barang dan atnu jnsa dalam pfl$ilr bcrsangkutan, yang dnpat mengahibatkan terjadinya praktek monopoli dan atau persaingar usaha tidak sehat. (?) Pelaku u*aha patut diduga ntsu dianggap $ecflra bsrunrna-sama rncnguasai pembelian atau penerimaan pasokan scbagnimnna dimakxud dalom nynt (l) apabila 2 (dua) atau 3 (tigs) pelaku usaha atau kelompok pelaku usaha menguasai lehih dari ?5% {tujuh puluh Iima persen) pnngsa pnser rntu jenis harang ntau jasa tertcntu. Bagian Kedclapan Integrasi Vertikal"
UU_No_5_Tahun_1999_cleaned.txt,BAB III: PBRJANJIAN YANG DILARANG,PASAL 14,"Pelaku usnha dilarang membunt perjanjian dengan pl*u usflha lain yang bertujuan untuk mengua*ai pruluksi sejumlah pruluk yang (ermasuk dalam rangkaian produksi barang dan a{nu jasn tertentu yang mane xeti*p rangkaian produksi merupakan hnril pe*golnhan atau proses lanjutan, haik dalam satu rangkaian langsung maupun tidak langsung, yang dapat rnengakibatkan terjadinys persaingun usaha tidak sehnt dan atau merugiknn nrasyarakat. Bagian\ pH t.5lf1f. N RL PU[.tLl l( rNt-]Ul',lt* 1]iA  Sagiun Kesenrtrilan Ftlrjanjian Tertutup Pasal l5 (l) Pelaku usaha dilarang nrcrnbual perj*njinn dengan pelaku usahe lain yang mcmuat per$ynratnn halrwa pihuk yang menerima barang dan atau ja*a hnnya Rkarr lnclnarok atau tidak rnemasnk kcrnbali barang dan atau jasa ter*r;trut kepada pihak tertentu dan atau pada tf,mpat tertcntu. (2) Pelaku usahn dilarang memtruat prrjanjian dcngan pihak lain yeIIB nlsmuat persyaratan bahwa pihak yang nrenerima barang dan atau jarn tcrtcntu harus bersedia nremheli barang rlan atnu jasa ltin dari pclaku usnha lrernasok. (3) Pelaku usaha dilarang lnenrtruirt perjanjian mengenai harga atau potongan harga tertcnlu fita$ b&rflng dan atnu jflsa, yang nremuat persyeratan bahwa pelaku usaha yilng tncnerima barang dan atau jaea dnri pelaktr usrha pcrmasok: a. harus bersedia mcnrbcli barang dan ntau jasa lnin dari pelaku usnha penrasok; atau b. tidak akan mcnrheli barang dan atau jasn yolrg snma alru scjenis clari pelakrr usaha lain yang mcnjadi pesaing dari pclaku usahu perrtasok. Bagian\EIffi P.rl t- r,l1) t_ N til.t)r,t-J[.rR tND(]Nf 5t/r -t3- Bngian l{esepuluh Perjanji*n Dengan Pihak Luar Negeri Fasnl 16 Pelaku usaftfl dilarang membuat perjanjian dengan pihak lain di lunr negeri yang men)uat ketentuan ysng dapat nrengakibrtkan tcrjadinya prnktek monopoli dan atau persaingan usaha tidak sehat. BAB IV : KEGIATAN YANO DILARANG Bagian Pcrtnma Moneipoli Fnsd l? (l) Fclnku usaha dilarang melakukan penguasfferi *tas produk*i dan fitsu pemnsaran bamng dan atau jasa yang dapat mcngfikibatkan terjadinya prnktek monopoli dan atau persaingan u*ahn tidak sshst. (2) Pelaku usaha patut diduga atau dianggap melakukan penguasnan alfls produksi dan atau pemasaran bnrang dan atffu jasa sebngaimnna dimaksud dalam ayat (l) apabila: a. barnng dan atau jasa yang hersangkutan belum nds sub*titusinya; atnu b. rnengnkibatkan pelaku usaha lain tidak dnpat masuk ke daltm per*tringan usaha bnrang dnn atau jasa yang sanla; filau c., satu pclaku usahn atail $atu kelompok plaku usahn menguusai lsbih dari 50S (lirna puluh persen) pangsa paser satu jenis barang atau jasn tertentu. Bagiauffi [,1.]r5]t)l_Nr{t r.ruiJL il.{ tND(JNf illt -t4- Bagian Ksdua Monopsoni"
UU_No_5_Tahun_1999_cleaned.txt,BAB IV: KEGIATAN YANO DILARANG,PASAL 18,"(l) Pelaku u$rhe dilarnng menguasai pcncrimflfln p&soknrt fiteu rnenjadi pembeli tunggal atas barang dan atau jasa dnlarn pfl$ar bersrngkutan yang dapat mengakibatkan terjadinya praktek mnnopoli dan atau persaingan rrsaha tidak sehat, (2) Pelaku usahe patut diduga ntau dianggap mengun$ai penerirn*an pa$oken atau menjadi pernhcli tunggal sehagaimana dimaksurl tlal*m ayat (l) apabila satu pelaku usaha atsu satu kclornpok pelrku usflhfl menguasai lebih dari 50% (linra puluh perxen) Fangsn pflsar satu jenis barang atau jasa tertcntu. Eagian Ketiga Penguasaan Pasar Pasal l9 Peloku usaha dilnrang melakukan satu atau beberapa kegiatan, baik scndiri mflupun bersalna grlaku usahn lain, y$ng dapat mengakihatkan terjadinyn praktek monopoli dan atau persaingan u$rhs tidak sehat berupa: a. menols,k dm atnu menghalangi pclaku usaha tertentu untuk melnkuknn kegiatnn usahs yang $ailra pacla pasar bersangkutan; atau b. menghalangi..e rrHr-"";lriL NIrf F[JBl tK lNf)()Nt-1t/r -15 b. rnenghala'gi konsurnen arau peranggan pcraku usahs pcsaingnya untuk tidak nrelakukan lrubungan usrha dcngan plaku usaha pesaingmya itu; ilttu c. mcrnbatasi pereclnran tlan atau penjuaran harang drn atau jasa pada pasar bersnngkutfln: fltilu d^ melakukan praktek tiiskrirninnsi rerhaclap pelaku usaha te rtentu. Pasal 3U Pelaku usaha dilarang nrelakukarr pcrrra.sokan barang clan atau jasa dengan cara melakukan juat nrgi alau menstapkan harga yang $fingat rertdah dengan rnaksuil untuk nrenyingkirkun atau nrematikan usaha pesaingnya di pa$rr bersangkutan schingga dnpot nrcngakihatkan terjadinya praktek nronopoli dan atnu pcrsaingarr usaha tid*k sehat. Pnsal 2l Pelaku usaha dilarang nrelskukan kecurangan tlalam menetapknn biaya produksi dan biaya hinnyn ylng rncniacli bagian dari komponen harga barang dan atau jrrsa yang d*1lat nrengakibatkan terjadinya persaingan usaha tidak sehat. Bagian Kccnrpat Persekongkr.rlalr Fasal ?2 Pelaku usaha dilarnng hrrsukongkol dcngan pihak lain uutuk mcngalur dan atau rncnuntukan p*lnlenang tender schingga dapat mengakibatkan teriiadinya pur*aing*n usahn tidak sctrat."
UU_No_5_Tahun_1999_cleaned.txt,BAB IV: KEGIATAN YANO DILARANG,PASAL 23,"FifrrStDrN t'(t: trLJHL. lK lf'i {-}(JNL rrl rr  Fasnl 33 Pelaku usalm dilarang bersekongkol tlengan pihak lnin mendepirtkiln infcrrrnasi kr:giatan usaha pe$aio&nya diklasilikasikan sehagai ratrasia perusnhaan sehingga msngakibatkan tcrjrrlirry* pcrsaingan usaha tidak schat. Pasal t5untuk yilr1g dapat Pas-rl 24 Pelaku usaha dilarang bersckongkol tlengan pihak lain untuk menghanlbat produksi dan atflu psmasaran harang dan atau jasa pelaku us{rha pesaingnya derrgan maksud agar harang dan aku jasa yong ditawarkan afau dipnsok di passr bcr.rangkutan menjadi berkurang baik dari junrlah. kualitas, nrflupun ketepatan waktu yang dipcrryaratkan. BAB V : POSISI DON,IINAN Bngian Pcrtarrra Urtrurrr (l) Pelaku usflhn dilarang rncnggurrakan posisi dorninan baik s*cara langsung maupun tirlak langsung untuk: a. ntenctnpkan syarat-.ryarat perdflgflngfln deng*n tujuan untuk nionr;*gah dtn fltau rnenghalangi konsuln*n nrr:*ry:rrleh tr*r*ng dan ntau jasa yang bcrsaing. buik dari scgi hargr rrrflupun kunlitas; ntau b. rnembatasi*iffi I-!Hr{itt1t'N l{1 I'U[.j1""-lK rNDCrl''lt- l,lA -17 b. memhatfl$i pasar dnrr peng*mtrangrrn teknologi; atau c. menghanrtrat pelaku usaha lain yang berpotrnsi rn*njadi pcsning untuk rncmasuki pasar bersangkutan, (?) Pelaku usnha urenriliki posisi rlominan sebagaimana diuraksud ayat (l) apabila: ,t. satu pelaku usaha atau satu kelompok pelaku usaha msngua$iti 50% (linra puluh pcrsen) alau lchih pangsa pasar tntu jenir harang atau jasa tertcnlu; atau b. dua atau tiga pclaku usnha atau kelonrpok pelaku usahn mengumai 75% (tujuh puluh linra persen) rtau lebih pangsa pfi$ffr satu jenis barung atau jn$a tcrtentu. Bagian Kedua Jaba(an Rangkap"
UU_No_5_Tahun_1999_cleaned.txt,"BAB V: POSISI DON,IINAN",PASAL 26,"Seseorang yeng menduduki jahatan sebagai direksi atau komisnris dari suatu perusahaan. pada waktu yang bersarnaan dilarang merangkap menjadi dircksi atflu kornisaris pada pcrusahaan lainn apabila perusahaan*pcrusahaan tcr$chut : a. berada dalam pa$ar bersangkutan yang sarna; atau b. memiliki keterkaitan yang erilt dalam bidang dan atau jenit usaha; atau c, secara hersama dapat nrcnguasai pangsa pasar harang dan atau jasa tertentu, yang dapat nrengakibstkan terjadinya praktek ntonopoli dan alau persaingan usaha tidak sehat. Bagianffi t,tiF.5tDE N t""l t- lrUl-]Ll K tN D()t',1f"" :)l A - lll - Ilaginn Ketiga Penrilikan Silharn Paral 27 Pelaku u$flha rlilararrg rneuliliki saharn rnay$rita$ pltdfl h*berapa perusahaan scjenis yarrg rrrelakukiur kegiatan usahq dalam bidang yong sama pada pasar b*rsangkutarr yang satna, ntau rnendirikan beberapa perusahran yang nrcnliliki kegiatan usaha yang *anra pada pss&r bersangkutan ynng s&nra. apabila kepernilikan tersebut mengakibatkun: &. sntu pelaku usaha &tau satu kclornpok pclaku usalra msnguasai lchih drri Sfi% llirua puluh persen) pilngsa pnsar satu jenis barang atau j*srt tcrtcntu: h. dua atflu tiga pelaku usaha atiru kelompok pelaku usahs menguasai lubilr d.lri 75 % (tujuh puluh linu pcrsen) psng$a pas,rr satu jcnis hnrang atau jasa tertrntu. Bagiarr Kcr;ltrpnt Penggnbungan, Pelctruran. tlan Pcngrunbilalihan"
